vraag,antwoord
Welke Britse acteur speelde de fotograaf Thomas in Blowup?,David Hemmings
Welke Amerikaanse actrice speelde Sara Sidle in CSI: Crime Scene Investigation?,Jorja Fox
Welke Amerikaanse acteur speelde onder andere Morpheus in The Matrix?,Laurence Fishburne
Welke Iraans-Franse graphic novelist en filmregisseur maakte Persepolis?,Marjane Satrapi
Welke Italiaanse filmregisseuse maakte onder andere Il portiere di notte?,Liliana Cavani
Welke Italiaanse regisseuse maakte haar debuut met Corpo Celeste en won de Gouden Palm in 2014 met Le Maraviglie?,Alice Rohrwacher
Welke kapitein uit Star Trek: Voyager werd gespeeld door Kate Mulgrew?,Kathryn Janeway
Welke Franse acteur speelde de hoofdrol in de thriller Ne le dis à personne?,François Cluzet
Welke Canadese acteur werd bekend als Ben Cartwright in Bonanza en zong het lied Ringo?,Lorne Greene
Welke film uit 2017 met Frances McDormand en Sam Rockwell speelt zich af rond een moordonderzoek in Missouri?,Three Billboards Outside Ebbing Missouri
Hoe heet de persoon op een filmset die verantwoordelijk is voor de elektrische verlichting?,Gaffer
Welke Italiaanse regisseur maakte de film Zorro met Alain Delon?,Duccio Tessari
Welke film van Gabriel Axel won de Oscar voor Beste Buitenlandse Film in 1988?,Babette's feest
Welke recente politieke thriller van Kathryn Bigelow speelt rond een mogelijke nucleaire crisis?,A House of Dynamite
Welke Britse acteur speelde onder meer John Luther in de gelijknamige misdaadserie?,Idris Elba
Welke film van Miloš Forman speelt zich af in een psychiatrische instelling?,One Flew Over the Cuckoo's Nest
Welke film van Jim Jarmusch combineert een huurmoordenaar met de samoeraitraditie?,Ghost Dog: The Way of the Samurai
Welke film uit 1993 met  Jodie Foster is gebaseerd op een Franse klassieker?,Sommersby
Welke Franse film uit 1982 gaat over een man die na jaren terugkeert naar zijn dorp?,Le Retour de Martin Guerre
Welke film was Bruce Lee's laatste voltooide en meest internationale succes?,Enter the Dragon
Welke actrice speelde Kate Austen in de televisieserie Lost?,Evangeline Lilly
Welke Vlaamse film of reeks behandelt verhalen uit de Antwerpse Linkeroever?,Patrouille Linkeroever
Welke Amerikaanse acteur speelde de harde politieagent in The Dirty Dozen en Point Blank?,Lee Marvin
Welke Britse komische serie speelt zich af tijdens de Eerste Wereldoorlog met Captain Darling?,Blackadder
Welke Italiaanse officier is een personage uit de Britse sitcom Blackadder Goes Forth?,Captain Bertorelli
Welke Duitse filmregisseuse maakte onder meer Rosenstraße en Die bleierne Zeit?,Margarethe von Trotta
Welke Franse zangeres werd bekend met nummers als La plus belle pour aller danser?,Sylvie Vartan
Welke Franse componist en zanger was getrouwd met France Gall?,Michel Berger
Welke Italiaanse film van Ermanno Olmi won de Gouden Palm in Cannes?,De klompenboom
Welke Italiaanse regisseur maakte De klompenboom?,Ermanno Olmi
Welke film uit 1969 van Sydney Pollack gaat over een uitputtende danswedstrijd tijdens de Grote Depressie?,They Shoot Horses Don't They?
Welke actiefilm uit 1991 met Bruce Willis en Damon Wayans werd geschreven door Shane Black?,The Last Boy Scout
Welke Russische regisseur maakte films als Solaris en Stalker?,Andrej Tarkovski
Welke Amerikaanse acteur regisseerde en speelde in films als Good Night and Good Luck?,George Clooney
Welke actrice speelde Lisbeth Salander in The Girl with the Dragon Tattoo?,Rooney Mara
Welke Britse acteur speelde de hoofdrol in Slumdog Millionaire?,Dev Patel
Welke Belgische actrice speelde de hoofdrol in de film Façades?,Natalie Broods
Welke Mexicaans-Amerikaanse actrice speelde Frida Kahlo in de film Frida?,Salma Hayek
Welke Amerikaanse regisseur maakte thrillers als Carrie en Scarface?,Brian De Palma
Welke Amerikaanse acteur speelde onder meer in Jurassic Park en The Fly?,Jeff Goldblum
Welke zoon van twee journalisten is nu zelf aan de slag bij de VRT als specialist Oost-Europa?,Marijn Trio
Welke winterperiode van drie opeenvolgende winters komt voor in de Noorse mythologie?,Fimbulvetr
Welke religieuze gemeenschap in het Midden-Oosten ontstond in de 11e eeuw uit het ismaïlisme?,Druzen
Welke mythische bronzen reus uit de Griekse mythologie bewaakte Kreta en werd vaak beschreven als een automaton?,Talos
Welke eenogige reus uit de Odyssee werd door Odysseus verblind?,Cycloop Polyphemos
Welk Australisch Paasfiguur vervangt de paashaas in een poging om inheemse fauna te beschermen?,Easter bilby
Welke Azteekse gevederde slangengod wordt geassocieerd met kennis en wind?,Quetzalcoatl
Welke Azteekse regengod wordt vaak afgebeeld met bliksems en water?,Tlaloc
Welke Romeinse godin van landbouw en graan komt overeen met de Griekse Demeter?,Ceres
Welke Noordse godin trok volgens de mythe land uit Zweden om Sjælland te vormen?,Gefion
Welke Fenicische koningin stichtte volgens de mythe Carthago?,Dido
Hoe heetten de magistraten die in Carthago de politieke macht uitoefenden?,Suffeten
Welke Griekse figuur testte reizigers door hen op een bed te leggen waarin ze niet pasten waardoor hij hen ofwel uitrekte of inkortte?,Procrustes
Hoe heet de zondag na Pasen in de christelijke liturgie die verwijst naar de afgesloten paasweek?,Beloken Pasen
Welke zondag in de christelijke kalender verwijst naar de witte zondag na Pasen?,Quasimodo-zondag
Welke Mesopotamische maangod werd vereerd in het oude Ur?,Sin
Welke Egyptische vruchtbaarheidsgod wordt vaak afgebeeld met een erecte fallus?,Min
Welke schijfvormige schaal wordt gebruikt om de hostie op te leggen tijdens de consecratie?,PATEEN
Hoe heet het liturgische vaatwerk waarin de geconsacreerde hosties worden bewaard?,CIBORIE
Welk coöperatief bordspel uit 2024 draait rond het ontmantelen van bommen?,Bomb Busters
Welk klassiek deductiespel gebruikt kleurencombinaties die de speler moet kraken?,Mastermind
Welke Franse kreeftbereiding is vernoemd naar een streek Bretagne?,Armoricaine
Welke koffielikeur met suikerdistillaat en vanille werd populair als cocktailingrediënt?,Tia Maria
Welk Belgisch bier van brouwerij De Coninck is vernoemd naar de vorm van het glas waarin het wordt geserveerd?,’t Bolleke
Welke yoghurtdrank uit Zuid-Azië wordt vaak met mango gedronken?,Lassi
Welke Franse badplaats gaf haar naam aan een bekende soep en een ijscoupe?,Plombières
Welke Italiaanse speksoort wordt gemaakt van de wang van het varken en vaak gebruikt in carbonara?,Guanciale
Welke cake heeft een karakteristieke kransvorm en wordt vaak geserveerd met glacéerde vruchten?,tulbandcake
Welke Britse cake heeft een ruitjespatroon van roze en geel deeg?,Battenbergcake
Welke Spaanse nougatsnack wordt traditioneel gegeten met Kerst?,Turron (Touron)
Welke Koreaanse BBQ-schotel bestaat uit gemarineerd gegrild rund- of varkensvlees?,bulgogi
Welke Koreaanse gefermenteerde kool wordt vaak als bijgerecht geserveerd?,kimchi
Welke witte druivensoort uit Bourgogne is wereldwijd bekend voor droge witte wijn?,Chardonnay
Welke blauwe druif is de basis voor veel rode Bourgognewijnen?,Pinot noir
Welke sponsachtige melde wordt als wild gewas gegeten?,Brave hendrik
Welke Belgische abdijbiernaam verwijst naar een ridderlijke titel?,Straffe hendrik
Welke fastfoodketen staat bekend om gefrituurde kip?,KENtucky Fried Chicken
Welke Hongaarse rode wijn wordt “stierenbloed” genoemd?,(Egri) Bikavér
Welke exclusieve vereniging van topchefs levert maaltijden voor staatshoofden?,Club des chefs des chefs
Welke gedroogde rundvleessnack uit de Alpen lijkt op bresaola?,Grison
Welk gestoken snoepje in de vorm van een kussentje van zo'n 2 centimeter is gemaakt van gestold suikerdeeg. Voorbeelden zijn het  de Zeeuwse babbelaar en het Haagse hopje,Ulevel
Welke Italiaanse verse kaas wordt gemaakt van wei?,Ricotta
"Hoe noemen we ""houtvaten"" die het sap van bomen transporteren?",Xylemen
Welke extreem koude delicatesse uit Groenland bevat gefermenteerde haai?,GROENLANDSE HAAI
Welke bloem geeft haar naam aan de familie der Amaryllidaceae,NARCIS
Welke koffielikeur wordt gemaakt door Pernod Ricard in White Plains, New York. In de smaak zijn hinten van rum, vanille en karamel te herkennen. Ze kan puur of met ijs worden gedronken, en wordt ook vaak gebruikt als ingrediënt voor cocktails,Kahlua
Welk paardenras uit Oostenrijk staat bekend om zijn goudkleurige vacht?,Haflinger
Welk Nederlands schapenras is afkomstig van Texel?,Texelaar
Welk uitgestorven reusachtig gordeldier leefde in Zuid-Amerika?,Glyptodon
Welke Afrikaanse kraanvogel heeft een goudkleurige kuif op zijn kop?,(grijze) kroonkraanvogel
Welke giftige plant uit de ranonkelfamilie staat bekend als monnikskap?,(Blauwe) monnikskap
Wat is een volksnaam voor Adonis aestivalis (zomeradonis) of Lychnis?,Kooltje vuur
Welke eendensoort uit Madagaskar heeft opvallende witte ogen?,Madagaskarwitoogeend
Welke blauwe akkerbloem komt voor in graanvelden en is de nationale bloem van Duitsland?,Korenbloem
Welk groot kattenras bekend om zijn slappe lichaamshouding heeft blauwe ogen en een zijdezachte vacht?,Ragdoll
Welke grote huiskat heeft een pluimstaart en lange vacht?,Maine Coon
Welke kleine drijvende waterplant kan vijvers bedekken,kikkerbeet
Welke grote Aziatische wilde kat leeft in de bossen?,Nevelpanter
Welke bloem met zwaardvormige bladeren heet officieel Lis maar in de volksmond ...,Iris
Welke kleine walvissoort kan makkelijk verward worden met dolfijnen?,GRIEnd
Welke boom of eigenlijk  plant uit de  vlinderbloemenfamilie komt voornamelijk voor in het Middellandse Zeegebied, is zeer goed bestand tegen hitte en droogte en heeft peulen met een hoge voedingswaarde,Johannesbroodboom
Welke kleine zoogdiersoort uit de Pyreneeën en Alpen leeft in water?,Desman
Welke kleine bijtende insecten zorgen voor overlast bij de mens en ook voor de overdracht van blauwtong bij runderen?,KNIJTEN of KNUTTEN
Welke tropische kikker staat bekend om zijn felrode kleur?,tomaatkikker
Welke langoor komt voor in Noord-Mexico en Arizona?,ezelhaas
Welke hondenras komt oorspronkelijk uit Kongo en heeft een spits uiterlijk?,basenji
Welke bodembedekker heet officieel Pachysandra?,DIKKEMANSKRUID
Welke plant met fluweelachtige bladeren heeft als Latijnse naam Alchemilla?,VROUWENMANTEL
Welk zwaar gebouwde Engelse paardenras werd vaak gebruikt voor trekwerk in de landbouw en specifiek in brouwerijen? Met een schofthoogte van 1m80 is het een van de grootste paardenrassen ter wereld.,Shire
Welke zalm vinden we in de Geul en de bovenloop van de Maas?,Vlagzalm
Welke plant uit de kaasjeskruidfamilie wordt vaak gebruikt in kruidenthee en siroop?,MALVA
Welke Finse term staat voor vastberadenheid en doorzettingsvermogen?,Sisu
Welke schaal meet de hardheid van houtsoorten?,Janka
Welk anime-geïnspireerd RPG-vechtspel op Roblox, gebaseerd op de wereld en krachten uit Naruto is ontwikkelde door RELL World?,Shindo
Welk Fins designmerk staat bekend om glaswerk en servies?,Iittala
Welke Joods-Duits-Amerikaanse uitvinder ondekte acetylcholyne en legde aldus de basis voor de kennis over neurotransmitters?,Otto Loewi
Wat is ekster in het Frans?,Pie
Welke Nederlandse omroep werd in 1976 opgericht na het einde van de piratenradioperiode?,Veronica
Welke Noord-Amerikaanse bodembedekker uit de steenbreekfamilie maakt nieuwe scheutjes aan in de bladoksels van de oude bladeren?,Kindje op moeders schoot
Wie schreef de tekst en wie de muziek voor het volksliedje Tineke van Heule,René De Clercq en Emiel Hullebroeck
Welk merk maakt fietsendragers onder een mythische naam,Thule
Welke internationale modeketen van Spaanse oorsprong is wereldwijd actief met fast fashion?,ZARA
Welke kaart in België dient als officiële informatiekaart rond levenseinde en medische wensen?,LEIFkaart
Hoe heet een juridische akte waarin je je nalatenschap of specifieke wensen vastlegt?,Codicil
Welke Europese fintech-app staat bekend om “buy now pay later” betalingen?,Klarna
Hoe heet het Europese betaalsysteem dat werd opgezet als alternatief voor Visa en Mastercard?,WERO
Welke Keniaanse etnische groep staat bekend om hun hardloopdominantie?,Kalenjin
Welke sportmerknaam is afgeleid van een Keniaanse loopstam?,Kalenji
Welke Amerikaanse gitaarbouwer staat bekend om akoestische gitaren en prototypeerde de dreadnought?,Martin
Welke Australische treinlijn dankt zijn naam aan Afghaanse kameeldrijvers?,Ghan
Welke musicalfiguur uit het Victoriaanse Londen werd bekend als de “Demon Barber of Fleet Street”?,Sweeney Todd
Welk wetenschappelijk fabeltjem beschrijft het fenomeen waarbij iemand langzaam aan zijn dood tegemoet gaat en zich niet bewust is van de situatie?,Gekooktekikkersyndroom
Hoe heette het familie-onderonsje met Frank Focketyn aan het einde van Man Bijt Hond?,Vaneigens
Welke Poolse componist en politicus was tevens eerste minister-president van Polen?,Paderewski
Welke Nederlandse psychiater rehabiliteerde schizofrenie in zijn boek uit 1971 Wie is van hout?,Jan Foudraine
Hoe heet het manipuleren van kiesdistricten om politieke winst te behalen?,Gerrymandering
Welke Costa Ricaanse uitdrukking staat voor een positieve levensfilosofie?,Pura Vida
Welke Amerikaanse staat heette vanwege de vruchtbare grond Garden State maar is intussen de dichtst bevolkte van alle?,New Jersey
Welke verkeersdrempel is ontworpen om auto's af te remmen maar bussen niet.,Berlijns kussen
Welke populaire Chinese app was de voorloper van TikTok?,musical.ly
Hoe heet de attractie waarbij je in ronddraaiende kopjes zit in een pretpark?,Mad tea party
Hoe heet een achtbaan in het Frans?,Montagnes Russes
Welke Amerikaanse sportmerknaam staat bekend om sneakers met een “N”-logo?,NEW BALANCE
Welke Amerikaanse schoenenfabrikant is vooral bekend van goedkope sportschoenen en sneakers?,SKECHERS
Welke naam wordt vaak gebruikt voor de “mystery caller” die de Euromillions-jackpot aankondigt?,PAUL (van Euromillions)
Welk Frans modehuis is het oudste nog bestaande?,LANVIN
Welke militaire brandstofcontainer kreeg zijn naam door de spotnaam van de Engelsen voor de Duitsers?,JERRYCAN
Welke Belgische organisatie ondersteunt senioren bij ondernemerschap en innovatie?,NETWERK van ONDERNEMENDE SENIOREN
Welke Amerikaanse ornitholoog en schilder maakte beroemde vogelillustraties?,John James Audubon
Welke Sovjet-diplomaat was van 57 tot 85 minister van Buitenlandse Zaken?,Andrei Gromyko
Welke president van Kameroen is sinds 1982 aan de macht?,Paul Biya
Welke Belgische paralympische atlete werd wereldkampioene sprint?,Léa Bayekula
Welke Zweedse staatsman uit de 17e eeuw werd kanselier onder koningin Christina?,Graaf Axel Oxenstierna
Welke Iraanse politicus werd president van Iran in 2024?,Masoud Pezeshkian
Welke Australische bushranger was actief in New South Wales in de jaren 1860 en werd beroemd om zijn roofovervallen?,Ben Hall
Welke Belgische aartsbisschop volgde Jozef De Kesel op in Mechelen-Brussel?,Luc Terlinde
Welke Belgische topmodel en mode-icoon uit de jaren 2000 werd internationaal bekend?,Hannelore Knuts
Welke Belgische singer-songwriter bracht het album Milan uit?,Meskerem Mees
Welke Vlaamse tv-presentatrice is Japanologe en schrijft kinderboeken?,Sabine de Vos
Welke Belgische financiële groep ging failliet in 2016 en werd een politiek schandaal?,Optima
Welke Belgische politicus is fractieleider van de PVDA?,Raoul Hedebouw
Welke Vlaamse politicus was actief bij Groen en later SLP?,Hermes Sanctorum
Welke Belgische wielrenner is de zoon van een bekende rode lantaarndrager?,Mauri en Wim Vansevenant
Welke Belgische onderzoeksjournaliste schreef over georganiseerde misdaad?,Hilde Geens
Welke Belgische journalist schreef over de Bende van Nijvel?,Guy Bouten
Welke Vlaamse actrice en schrijfster werd bekend als de teruggekeerde transgender Kaat Bormans?,Leen Dendievel
Welke journalist en schrijver won in 2012 de Hercule Poirotprijs voor zijn boek Hof van Assisen,Louis Van Dievel
Welke Belgische journaliste was hoofdredactrice van Trends De Morgen en VTM ?,Ann Govaerts
Hoe heet de mediagroep van Christian Van Thillo,DPG
Welke Belgische jurist en publicist schrijft over politieke netwerken?,Ignace Vandewalle
Welke Keniaanse milieuactiviste won de Nobelprijs voor de Vrede?,Wangari Maathai
Welke burgemeester van Londen is van Pakistaanse afkomst?,Sadiq Khan
Welke burgemeester van Rotterdam is van Marokkaanse afkomst?,Ahmed Aboutaleb
Welke Franse journalist van TF1 werd beschuldigd van misbruik?,Patrick Poivre d’Arvor
Welke Britse journalist trad af na een schandaal bij de BBC?,Huw Edwards
Welke Franse filmregisseur maakte 8 femmes en Frantz?,François Ozon
Welke Italiaanse actrice en regisseur is de zus van Carla Bruni?,Valeria Bruni Tedeschi
Wie streed als leider van de Green Party om het presidentschap in 1996 en 2000?,Ralph Nader
Welke Nederlandse politicus was minister van verkeer en later IOC-lid?,Eurlings
Welke Amerikaanse acteur beschuldigde Kevin Spacey van grensoverschrijdend gedrag?,Anthony Rapp
Welke Amerikaanse quarterback knielde als protest tijdens het volkslied?,Colin Kaepernick
Welke Amerikaanse jurist werd bekend in de Clinton-emailaffaire?,James Comey
Welke Franse politicus was presidentskandidaat in 2017?,François Fillon
Welke Catalaanse politicus werd geëxecuteerd door Franco?,Lluis Companys
Welke Amerikaanse acteur speelde in 127 Hours en werd beschuldigd in MeToo-zaken?,James Franco
Welke Britse snookeraar maakte na Joe Davis als tweede ooit een 147 en was gedurende enkele periodes voorzitter van de federatie van biljart en snooker?,Rex Williams
Welke Amerikaanse katholieke activiste werkt rond doodstrafethiek?,Helen Prejean
Welke Amerikaanse politieke figuur werd beroemd als “Joe the Plumber”?,Joe Wurzelbacher
Welke Belgisch-Congolese muzikant en filmmaker is bekend om zijn fusie van Afrikaanse en elektronische muziek?,Baloji
Welke Nigeriaan werd gecast voor de rol van Alien door zijn lengte en magere postuur?,Bolaji
Wie is dirigent van het Vlaams Radio Koor,Bart Van Reyn
Welke Amerikaanse crimineel was een beruchte maffiabaas in Boston?,Whitey Bulger
Welke Britse zanger bracht het nummer Human uit?,Rag’n’Bone Man (Rahman)
Welke Amerikaanse burgerrechtenleider leidde de Southern Christian Leadership Conference?,Martin Luther King
Welke republikein was voorzitter van het Huis van Afgevaardigden of Speaker of the House voor Nancy Pelosi?,Paul Ryan
Welke Engelse slangterm beschrijft iemand die afspraken niet nakomt of onbetrouwbaar is?,flaker
Welke internetafkorting wijst erop dat je beter nog eens de handleiding leest,RTFM
Welke speelse term verwijst naar een valse of vervormde dubbelganger?,choppelganger
Welk woord betekent een armoedig slordig of mager uitziend persoon?,scharminkel
Welke Brusselse term betekent voddenraper naar een jas van een oosters volk?,kasjoebereir
Welke historische term voor een ruiterij-soldaat werd later gebruikt voor een fors persoon en meestal een vrouw?,Dragonder
Welke taalkundige term verwijst naar de verticale en horizontale draden in weefselstructuur?,Schering en Inslag
Welke woordvorm ontstaat wanneer letters van een ander woord worden herschikt?,Anagram
Welke typografische term verwijst naar kleine streepjes aan letters zoals in Times New Roman?,Schreef
Welke informele Nederlandse term verwijst naar kleingeestige mensen of gierige mensen,Krenten
Welke academische titel krijgt de beste afstudeerder in een Amerikaanse high school of college?,Valedictorian
Welke dialectnaam verwijst naar het Liverpoolse Engels?,Scouse
Welke dialectnaam verwijst naar het Newcastle-Engels?,Geordie
Welke fitness- en bodybuildingtermen betekenen respectievelijk aankomen in spiermassa en afvallen?,Bulken en cutten
Van welke taal zijn Gegisch en Toskisch de varianten,Albanees
Hoe heet de constante factor in een meetkundige rij,de REDEN
"Welke Oostenrijkse spelmaker van het 'Wunderteam"" was bijgenaamd 'der Papierene'",Matthias Sindelar
Welke 'Diamante Negro' werd topschutter op het WK 1938,Leonidas
Welke blindgeboren Amerikaanse zwemster is met 55 medailles de succesvolste atleet uit de geschiedenis van de Paralympische Spelen?,Trischa Zorn
Welke Italiaan won als rodelaar op zes opeenvolgende Winterspelen (1994-2014) telkens een medaille — een unicum in één individuele discipline?,Armin Zöggeler
Welke Canadees maakte in 1983 in de Crucible de allereerste maximumbreak van 147 op een wereldkampioenschap snooker?,Cliff Thorburn
Welke Zambiaanse spits zette op de Spelen van 1988 een hattrick achter de naam tegen Italië (4-0) en werd later bondscoach van Zambia?,Kalusha Bwalya
Hoe heet de noordoostelijke bergstreek 'achter de bergen' met Bragança als hoofdplaats,Trás-os-Montes
Hoe heet vruchtbare landbouwstreek langs de Taag ten noorden van Lissabon.,Ribatejo
Hoe heet het Jemenitische eiland in de Indische Oceaan beroemd om zijn drakenbloedbomen,Socotra 
Welke oasestad in het uiterste westen van de Chinese regio Xinjiang was eeuwenlang een knooppunt op de zijderoute?,Kashgar
Welk groot licht zout bergmeer in het noordoosten van Kirgizië bevriest ondanks de hoogte nooit?,Issyk-Kul
Welke zuidelijke regio van Senegal wordt grotendeels van de rest van het land gescheiden door Gambia?,Casamance
Welke Franse regisseur en meester van het sobere 'transcendentale' filmen maakte 'Pickpocket' en 'Au hasard Balthazar'?,Robert Bresson
Welke  roadmovie van Wim Wenders uit 1984 gaat over een man die uit de woestijn opduikt,Paris Texas
Welke magere Amerikaanse karakteracteur speelde de zwijgzame Travis in de roadmovie van Wenders,Harry Dean Stanton
Welke Iraanse regisseur die jarenlang onder huisarrest stondwon in 2025 de Gouden Palm in Cannes met 'It Was Just an Accident'?,Jafar Panahi
Welke film van Bernardo Bertolucci uit 1970 naar Alberto Moravia volgt een meeloper die in fascistisch Italië een aanslag op zijn oude leermeester moet voorbereiden?,The Conformist (Il Welke 17e-eeuwse Engelse schrijfster — vaak de eerste vrouw genoemd die van haar pen leefde — schreef de slavernijroman 'Oroonoko'?
Welke Engelse auteur schreef met 'The Moonstone' en 'The Woman in White' enkele van de eerste Engelse detectiveromans?,Wilkie Collins
Welke Oostenrijkse auteur beschreef de ondergang van de Donaumonarchie in zijn roman 'Radetzkymarsch'?,Joseph Roth
Welke stripreeks van Greg en Hermann gaat over een geheim agent en zijn drie pupillen,Bernard Prince
Welke strip en westernreeks rond cowboy Red Dust is genoemd naar de bazin van de Triple Six-ranch,Comanche
Welke Duitse schrijver verweefde foto's en lange zinnen in melancholische boeken als 'De ringen van Saturnus' en 'Austerlitz'?,W.G. Sebald
Welke Hongaarse auteur van apocalyptische romans als 'Satanstango' won in 2025 de Nobelprijs voor Literatuur?,László Krasznahorkai
Welke Visigotenkoning plunderde Rome in 410,Alarik
Welke kozakkenleider begon onder Ivan de Verschrikkelijke de Russische verovering van Siberië?,Jermak (Timofejevitsj)
Welke advocaat en regent leidde in 1848-1849 de Hongaarse opstand tegen de Habsburgers?,Lajos Kossuth
Welke Poolse verzetsman liet zich in 1940 vrijwillig oppakken om in Auschwitz binnen te dringen en het eerste uitgebreide ooggetuigenrapport over het kamp te schrijven?,Witold Pilecki
Hoe heet het systeem van geknoopte koorden waarmee de Inca's getallen en gegevens registreerden?,Quipu
Welke Spaanse barokschilder bijgenaamd 'Lo Spagnoletto' werkte zijn hele leven in Napels in een donkere tenebristische stijl?,Jusepe de Ribera
Welke Britse prerafaëliet schilderde de verdrinkende Ophelia drijvend in een bloemrijke beek?,John Everett Millais
Welke in het toenmalige Rusland geboren schilder van de 'École de Paris' staat bekend om zijn expressionistische vervormde portretten en geslachte runderen?,Chaïm Soutine
Welke Spaanse architect ontwierp het Kursaal-congrescentrum in San Sebastián als twee 'gestrande rotsblokken' van glas?,Rafael Moneo
Welke Aboriginal-kunstenaar won in 2024 met 'kith and kin' als eerste Australiër de Gouden Leeuw op de Biënnale van Venetië?,Archie Moore
Welke Franse arts toonde aan dat een bepaald gebied in de linkerhersenhelft het spreken aanstuurt — een zone die nu zijn naam draagt?,Paul Broca
Hoe heet de overgang tussen aardkorst en aardmantel genoemd naar een Kroatische seismoloog?,Mohorovičić-discontinuïteit
Hoe heet de overgang tussen aardmantel en buitenkern genoemd naar een Duits-Amerikaanse geofysicus,Gutenberg-discontinuïteit
Welke jong gesneuvelde Britse fysicus toonde aan dat het atoomnummer (de kernlading) de echte ordening van het periodiek systeem bepaalt?,Henry Moseley
Welke Amerikaanse wiskundige legde met een artikel uit 1948 de basis van de informatietheorie en populariseerde de term 'bit'?,Claude Shannon
Welke Hongaarse arts ontdekte in de 19e eeuw dat handen ontsmetten kraamvrouwenkoorts drastisch terugdrong maar werd door zijn collega's verguisd?,Ignaz Semmelweis
Welke Amerikaanse biologe onderbouwde de endosymbiosetheorie: dat mitochondriën en chloroplasten ooit zelfstandige bacteriën waren?,Lynn Margulis
Welke Vlaamse misdaadreeks met Peter Van den Begin haalde in 2025 zelfs het Variety-lijstje van beste internationale fictie?,Dood Spoor
In welke Amerikaanse jaren-90-serie belandt de New Yorkse arts Joel Fleischman in het fictieve stadje Cicely in Alaska?,Northern Exposure
Welke Britse politieke komedie volgt minister Jim Hacker en zijn tegenstribbelende topambtenaar Sir Humphrey Appleby?,Yes Minister
Welke koning werd door Zeus in de Tartaros voor eeuwig aan een brandend ronddraaiend rad gebonden omdat hij Hera had begeerd?,Ixion
Welke Azteekse god van de nachthemel en de tovenarij draagt een rokende spiegel?,Tezcatlipoca
Hoe heet de in 325 op het Concilie van Nicea veroordeelde leer die stelde dat Christus geschapen en ondergeschikt was aan God de Vader?,Arianisme
Welke socialistische leider werd in 1960 de eerste president van het onafhankelijke Mali?,Modibo Keïta
Welke voorzitter van Les Engagés is sinds 2025 vicepremier en minister van Buitenlandse Zaken in de regering-De Wever?,Maxime Prévot
Welke voormalige rebellenleider werd na de val van Bashar al-Assad eind 2024 de nieuwe president van Syrië?,Ahmed al-Sharaa
Welke libertaire 'anarcho-kapitalist' is sinds eind 2023 president van Argentinië en kreeg de torenhoge inflatie fors omlaag?,Javier Milei
Hoe heet het konijngrote rotsdiertje dat verrassend genoeg de naaste verwant van de olifant is,Klipdas
Hoe heet de kleine antilope die op de toppen van zijn hoeven over rotsen springt,Klipspringer
Welke bizarre plant van de Namibwoestijn vormt levenslang slechts twee almaar uitrafelende bladeren en kan meer dan duizend jaar oud worden?,Welwitschia
Hoe heet het nachtactieve Afrikaanse primaatje met enorme ogen en oren dat in het Engels 'bushbaby'heet?,Galago
Welk verouderd bijvoeglijk naamwoord betekent 'hoogmoedig' of 'verwaand trots'?,Hovaardig
In welke Ethiopische bedevaartplaats liggen elf middeleeuwse kerken volledig uit de rotsbodem gehouwen?,Lalibela
Op welke vlakte in Myanmar staan duizenden boeddhistische tempels en stoepa's uit het gelijknamige oude koninkrijk?,Bagan
Welke Zwitserse ingenieur bedacht het klittenband nadat hij na een wandeling klisvruchten uit de vacht van zijn hond plukte?,George de Mestral
Welke Franse kleermaker bouwde rond 1830 de eerste bruikbare naaimachine en kreeg een contract voor Franse legeruniformen?,Barthélemy Thimonnier
Welke stevige stoofschotel van witte bonen met diverse soorten vlees komt uit Frankrijk?,Cassoulet
Welke pittige smeerbare salami uit Calabrië wordt vaak op pizza of brood gebruikt?,Nduja
Hoe heet het verschijnsel waarbij een poging om informatie te onderdrukken net tot véél meer aandacht ervoor leidt genoemd naar een Amerikaanse zangeres?,Streisand-effect
Welk Italiaans notitieboekjesmerk met zwarte kaft en elastiek dankt zijn naam aan de boekjes die Chatwin en Hemingway zouden hebben gebruikt?,Moleskine
Hoe heet de lijfrenteconstructie waarbij een groep samen inlegt en de overlevenden telkens het aandeel van de overledenen erven tot de laatste alles bezit?,Tontine
Welke serie is gebaseerd op de boeken van Leif Persson,Backström
Welk meer is het grootste van het zuidelijke eiland van Nieuw-Zeeland en het tweede grootste van het land?,Te Anau
Welke fabrikant van sportwagens is het meest succesvolle team in de NASCAR-geschiedenis?,Penske
Welke Noord-Ier won de enige Grand Prix ooit voor het team Penske? Het was de GP van Oostenrijk in 1976,John Watson
Welke Britse coureur reed voor Penske en overleed aan zijn verwondingen opgelopen in een crash tijdens de GP van Oostenrijk 1975,Mark Donohue
Welke Duitser componeerde Stille Nacht?,Franz Xaver Gruber
Welke voormalige zoutmijnstad in Oostenrijk herbergt het Keltenmuseum en een museum voor Franz Gruber,Hallein
Welke striptekenaar en scenarist was van 1964 tot 1974 hoofdredacteur van Kuifje en heette eigenlijk Michel Regnier?,Greg
Hoe heet een boek waar de herkomst van rasdieren wordt opgetekend om de zuiverheid van het ras te kunnen nagaan?,Stamboek
Met welke maatstaf wordt de hoogte van paarden gemeten met andere woorden hoe heet de bovenrand van de wervelkolom?,Schoft(hoogte)
